,order_id,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,profit,discount,order_date,ship_date
1557,CA-2017-144463,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10001215_0,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",474.43,11,199.2606,0.0,2017-01-01,2017-01-05
1558,CA-2017-144484,CB-12025,Cassandra Brandow,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10000260_0,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",32.36,4,11.6496,0.0,2017-09-11,2017-09-11
1559,CA-2017-144491,CJ-12010,Caroline Jumper,Consumer,United States,Houston,Texas,77070,Central,FUR-BO-10001811_0,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1023.332,5,-30.098,0.32,2017-03-27,2017-04-01
1560,CA-2017-144491,CJ-12010,Caroline Jumper,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10001714_0,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",211.246,2,-66.3916,0.3,2017-03-27,2017-04-01
1561,CA-2017-144491,CJ-12010,Caroline Jumper,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10004063_0,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,-8.5794,0.3,2017-03-27,2017-04-01
1562,CA-2017-144638,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013,East,FUR-FU-10003535_0,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,43.872,2,11.5164,0.2,2017-03-10,2017-03-14
1563,CA-2017-144638,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013,East,FUR-FU-10003724_0,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,6.696,1,0.5022,0.2,2017-03-10,2017-03-14
1564,CA-2017-144904,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,FUR-CH-10000785_0,Furniture,Chairs,Global Ergonomic Managers Chair,488.646,3,86.8704,0.1,2017-09-25,2017-10-01
1565,CA-2017-144904,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,FUR-FU-10000023_0,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,8,20.7328,0.0,2017-09-25,2017-10-01
1566,CA-2017-145128,SM-20320,Sean Miller,Home Office,United States,Lafayette,Indiana,47905,Central,FUR-FU-10000293_0,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45,5,31.587,0.0,2017-07-09,2017-07-14
1567,CA-2017-145142,MC-17605,Matt Connell,Corporate,United States,Detroit,Michigan,48234,Central,FUR-TA-10001857_0,Furniture,Tables,Balt Solid Wood Rectangular Table,210.98,2,21.098,0.0,2017-01-23,2017-01-25
1568,CA-2017-145226,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10035,East,FUR-FU-10004952_0,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48,2,33.9388,0.0,2017-12-08,2017-12-10
1569,CA-2017-145429,SW-20455,Shaun Weien,Consumer,United States,San Diego,California,92024,West,FUR-CH-10000988_0,Furniture,Chairs,Hon Olson Stacker Stools,225.296,2,22.5296,0.2,2017-07-21,2017-07-25
1570,CA-2017-145653,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205,Central,FUR-CH-10004875_0,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,498.26,7,134.5302,0.0,2017-09-01,2017-09-01
1571,CA-2017-145660,MG-17650,Matthew Grinstein,Home Office,United States,Marion,Ohio,43302,East,FUR-FU-10002885_0,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,7.712,2,1.7352,0.2,2017-12-01,2017-12-03
1572,CA-2017-145702,AH-10075,Adam Hart,Corporate,United States,Knoxville,Tennessee,37918,South,FUR-CH-10001482_0,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.352,3,-35.3646,0.2,2017-05-19,2017-05-24
1573,CA-2017-145884,SL-20155,Sara Luxemburg,Home Office,United States,Muskogee,Oklahoma,74403,Central,FUR-TA-10002356_0,Furniture,Tables,Bevis Boat-Shaped Conference Table,262.11,1,62.9064,0.0,2017-10-21,2017-10-21
1574,CA-2017-146164,CM-12190,Charlotte Melton,Consumer,United States,Rochester,Minnesota,55901,Central,FUR-TA-10004915_0,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",607.52,2,97.2032,0.0,2017-12-22,2017-12-26
1575,CA-2017-146626,BP-11185,Ben Peterman,Corporate,United States,Anaheim,California,92804,West,FUR-FU-10002501_0,Furniture,Furnishings,Nu-Dell Executive Frame,101.12,8,37.4144,0.0,2017-12-29,2018-01-05
1576,CA-2017-146780,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934_0,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,10.9096,0.0,2017-12-25,2017-12-30
1577,CA-2017-147207,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,FUR-TA-10002958_0,Furniture,Tables,"Bevis Oval Conference Table, Walnut",913.43,5,-169.637,0.3,2017-01-02,2017-01-04
1579,CA-2017-147277,EB-13705,Ed Braxton,Corporate,United States,Akron,Ohio,44312,East,FUR-TA-10001539_0,Furniture,Tables,Chromcraft Rectangular Conference Tables,284.364,2,-75.8304,0.4,2017-10-20,2017-10-24
1580,CA-2017-147550,KE-16420,Katrina Edelman,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10001918_0,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,11.352,3,2.6961,0.2,2017-12-04,2017-12-05
1581,CA-2017-147760,KL-16555,Kelly Lampkin,Corporate,United States,Greensboro,North Carolina,27405,South,FUR-TA-10004575_0,Furniture,Tables,Hon 5100 Series Wood Tables,523.764,3,-192.0468,0.4,2017-11-04,2017-11-05
1582,CA-2017-148068,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10035,East,FUR-FU-10002268_0,Furniture,Furnishings,Ultra Door Push Plate,9.82,2,3.2406,0.0,2017-09-18,2017-09-25
1583,CA-2017-148264,LF-17185,Luke Foster,Consumer,United States,Inglewood,California,90301,West,FUR-FU-10002703_0,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",128.9,2,15.468,0.0,2017-12-08,2017-12-09
1584,CA-2017-148404,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,28205,South,FUR-TA-10001039_0,Furniture,Tables,KI Adjustable-Height Table,154.764,3,-36.1116,0.4,2017-10-07,2017-10-11
1585,CA-2017-148411,RO-19780,Rose O'Brian,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10003973_0,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.464,2,-14.8704,0.3,2017-09-24,2017-09-26
1586,CA-2017-148446,MC-17845,Michael Chen,Consumer,United States,North Las Vegas,Nevada,89031,West,FUR-TA-10004256_0,Furniture,Tables,Bretford ÒJust In TimeÓ Height-Adjustable Multi-Task Work Tables,1669.6,4,116.872,0.0,2017-12-10,2017-12-14
1587,CA-2017-148474,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907,South,FUR-TA-10002530_0,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",452.94,3,67.941,0.0,2017-06-12,2017-06-19
1588,CA-2017-148810,DR-12880,Dan Reichenbach,Corporate,United States,Miami,Florida,33180,South,FUR-CH-10001545_0,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,273.552,3,-13.6776,0.2,2017-06-26,2017-07-01
1589,CA-2017-148985,TB-21190,Thomas Brumley,Home Office,United States,Los Angeles,California,90045,West,FUR-FU-10001424_0,Furniture,Furnishings,Dax Clear Box Frame,34.92,4,11.8728,0.0,2017-11-11,2017-11-15
1590,CA-2017-148999,EB-13870,Emily Burns,Consumer,United States,Miami,Florida,33142,South,FUR-CH-10002044_0,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419.136,4,-68.1096,0.2,2017-01-30,2017-02-04
1591,CA-2017-149160,JM-15265,Janet Molinari,Corporate,United States,Canton,Michigan,48187,Central,FUR-FU-10003347_0,Furniture,Furnishings,Coloredge Poster Frame,28.4,2,11.076,0.0,2017-11-23,2017-11-26
1592,CA-2017-149181,MD-17350,Maribeth Dona,Consumer,United States,Columbus,Ohio,43229,East,FUR-CH-10004540_0,Furniture,Chairs,Global Chrome Stack Chair,47.992,2,-2.0568,0.3,2017-05-08,2017-05-12
1593,CA-2017-149559,KF-16285,Karen Ferguson,Home Office,United States,Long Beach,California,90805,West,FUR-CH-10002320_0,Furniture,Chairs,Hon Pagoda Stacking Chairs,2054.272,8,256.784,0.2,2017-09-11,2017-09-12
1594,CA-2017-149720,EM-14065,Erin Mull,Consumer,United States,Frisco,Texas,75034,Central,FUR-FU-10002501_0,Furniture,Furnishings,Nu-Dell Executive Frame,30.336,6,-17.4432,0.6,2017-06-04,2017-06-07
1595,CA-2017-149881,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94110,West,FUR-BO-10003894_0,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",482.664,8,85.176,0.15,2017-04-01,2017-04-03
1596,CA-2017-149888,EP-13915,Emily Phan,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-TA-10000849_0,Furniture,Tables,Bevis Rectangular Conference Tables,350.352,4,-140.1408,0.4,2017-11-07,2017-11-13
1597,CA-2017-150091,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,FUR-BO-10003404_0,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",2154.9,5,129.294,0.0,2017-10-12,2017-10-16
1598,CA-2017-150091,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,FUR-FU-10004053_0,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,40.48,2,17.4064,0.0,2017-10-12,2017-10-16
1599,CA-2017-150266,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10002126_0,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,853.93,5,-24.398,0.3,2017-11-25,2017-11-30
1600,CA-2017-150602,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90045,West,FUR-FU-10003142_0,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12,4,6.5472,0.0,2017-02-09,2017-02-14
1601,CA-2017-150910,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,FUR-TA-10002903_0,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",934.956,6,-249.3216,0.4,2017-12-22,2017-12-28
1602,CA-2017-151008,JM-16195,Justin MacKendrick,Consumer,United States,Draper,Utah,84020,West,FUR-FU-10002396_0,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,2,10.5672,0.0,2017-09-07,2017-09-08
1603,CA-2017-151225,JM-15655,Jim Mitchum,Corporate,United States,Los Angeles,California,90032,West,FUR-TA-10001539_0,Furniture,Tables,Chromcraft Rectangular Conference Tables,189.576,1,9.4788,0.2,2017-10-27,2017-10-29
1605,CA-2017-151484,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10001876_0,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2,10.3936,0.2,2017-04-20,2017-04-23
1606,CA-2017-151484,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10004671_0,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",42.408,3,9.5418,0.2,2017-04-20,2017-04-23
1607,CA-2017-151750,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,FUR-CH-10003199_0,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,310.744,4,-26.6352,0.3,2017-01-01,2017-01-05
1608,CA-2017-151750,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,FUR-FU-10002116_0,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",141.42,5,-187.3815,0.6,2017-01-01,2017-01-05
1609,CA-2017-151799,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,FUR-TA-10003473_0,Furniture,Tables,Bretford Rectangular Conference Table Tops,526.582,2,-52.6582,0.3,2017-12-14,2017-12-18
1610,CA-2017-152142,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94110,West,FUR-CH-10002965_0,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,28.1372,0.2,2017-11-14,2017-11-19
1611,CA-2017-152583,RA-19945,Ryan Akin,Consumer,United States,Dallas,Texas,75217,Central,FUR-FU-10003849_0,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",16.192,2,-8.5008,0.6,2017-10-30,2017-10-30
1612,CA-2017-152583,RA-19945,Ryan Akin,Consumer,United States,Dallas,Texas,75217,Central,FUR-TA-10002041_0,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",251.006,2,-68.1302,0.3,2017-10-30,2017-10-30
1613,CA-2017-152702,SN-20710,Steve Nguyen,Home Office,United States,Rockford,Illinois,61107,Central,FUR-CH-10002304_0,Furniture,Chairs,"Global Stack Chair without Arms, Black",254.604,14,-18.186,0.3,2017-10-12,2017-10-16
1614,CA-2017-152807,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004415_0,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",7.168,2,0.9856,0.2,2017-10-30,2017-11-03
1615,CA-2017-152975,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,FUR-CH-10003298_0,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41,5,-6.549,0.1,2017-09-14,2017-09-16
1616,CA-2017-153045,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10000309_0,Furniture,Chairs,Global Comet Stacking Arm Chair,887.271,3,-63.3765,0.3,2017-01-19,2017-01-24
1617,CA-2017-153045,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10002759_0,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,31.968,2,6.3936,0.2,2017-01-19,2017-01-24
1618,CA-2017-153339,DJ-13510,Don Jones,Corporate,United States,Murfreesboro,Tennessee,37130,South,FUR-FU-10001967_0,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.992,1,0.9995,0.2,2017-11-03,2017-11-05
1619,CA-2017-154011,DB-13270,Deborah Brumfield,Home Office,United States,Dallas,Texas,75081,Central,FUR-TA-10000688_0,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",457.485,3,-84.9615,0.3,2017-06-19,2017-06-26
1620,CA-2017-154039,JK-16120,Julie Kriz,Home Office,United States,Chicago,Illinois,60653,Central,FUR-TA-10001932_0,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",480.96,3,-269.3376,0.5,2017-02-17,2017-02-22
1621,CA-2017-154074,BW-11110,Bart Watters,Corporate,United States,Spokane,Washington,99207,West,FUR-CH-10002331_0,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,569.568,2,7.1196,0.2,2017-08-31,2017-09-02
1622,CA-2017-154109,ML-17410,Maris LaWare,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10003774_0,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",127.372,2,-30.9332,0.3,2017-11-06,2017-11-11
1623,CA-2017-154123,SC-20050,Sample Company A,Home Office,United States,Henderson,Kentucky,42420,South,FUR-FU-10000629_0,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,27.58,2,11.5836,0.0,2017-11-20,2017-11-25
1624,CA-2017-154214,TB-21595,Troy Blackwell,Consumer,United States,Columbus,Indiana,47201,Central,FUR-FU-10000206_0,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91,1,1.3677,0.0,2017-03-20,2017-03-25
1625,CA-2017-154907,DS-13180,David Smith,Corporate,United States,Amarillo,Texas,79109,Central,FUR-BO-10002824_0,Furniture,Bookcases,Bush Mission Pointe Library,205.3328,2,-36.2352,0.32,2017-03-31,2017-04-04
1626,CA-2017-155292,RD-19810,Ross DeVincentis,Home Office,United States,Richmond,Kentucky,40475,South,FUR-CH-10000553_0,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",33.94,1,9.1638,0.0,2017-10-30,2017-11-01
1627,CA-2017-155621,KN-16450,Kean Nguyen,Corporate,United States,Baltimore,Maryland,21215,East,FUR-FU-10003535_0,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,274.2,10,112.422,0.0,2017-11-08,2017-11-13
1628,CA-2017-155642,BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,60653,Central,FUR-FU-10001918_0,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1.892,1,-0.9933,0.6,2017-05-18,2017-05-22
1629,CA-2017-155642,BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,60653,Central,FUR-FU-10004973_0,Furniture,Furnishings,Flat Face Poster Frame,22.608,3,-10.1736,0.6,2017-05-18,2017-05-22
1630,CA-2017-155705,NF-18385,Natalie Fritzler,Consumer,United States,Jackson,Mississippi,39212,South,FUR-CH-10000015_0,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,4,225.264,0.0,2017-08-21,2017-08-23
1631,CA-2017-155880,JD-16150,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-CH-10000422_0,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,90.99,1,14.5584,0.0,2017-03-25,2017-03-31
1632,CA-2017-155880,JD-16150,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-CH-10002880_0,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",368.97,3,40.5867,0.0,2017-03-25,2017-03-31
1633,CA-2017-155880,JD-16150,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-CH-10004675_0,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",1526.56,7,427.4368,0.0,2017-03-25,2017-03-31
1634,CA-2017-155985,BE-11335,Bill Eplett,Home Office,United States,San Francisco,California,94122,West,FUR-FU-10000758_0,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,211.84,8,76.2624,0.0,2017-03-23,2017-03-25
1635,CA-2017-156237,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10002372_0,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,113.372,2,-29.1528,0.3,2017-09-14,2017-09-15
1636,CA-2017-156237,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001057_0,Furniture,Furnishings,Tensor Track Tree Floor Lamp,127.936,8,4.7976,0.2,2017-09-14,2017-09-15
1637,CA-2017-156622,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,75220,Central,FUR-TA-10003008_0,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",127.785,1,-31.0335,0.3,2017-11-23,2017-11-26
1638,CA-2017-156776,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,FUR-CH-10002317_0,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.184,1,25.898,0.2,2017-08-07,2017-08-11
1639,CA-2017-156776,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,FUR-FU-10004848_0,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,15.525,0.0,2017-08-07,2017-08-11
1640,CA-2017-156895,DJ-13510,Don Jones,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003535_0,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",128.058,3,-23.7822,0.3,2017-05-08,2017-05-12
1641,CA-2017-156951,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,FUR-CH-10004997_0,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,3,0.0,0.2,2017-10-01,2017-10-08
1642,CA-2017-156958,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10003268_0,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,5,39.98,0.0,2017-12-05,2017-12-06
1643,CA-2017-157091,DB-13405,Denny Blanton,Consumer,United States,La Porte,Indiana,46350,Central,FUR-FU-10000293_0,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45,5,31.587,0.0,2017-06-26,2017-07-01
1644,CA-2017-157252,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10024,East,FUR-CH-10003396_0,Furniture,Chairs,Global Deluxe Steno Chair,207.846,3,2.3094,0.1,2017-01-20,2017-01-23
1645,CA-2017-157350,DP-13000,Darren Powers,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10000222_0,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96,5,-43.848,0.6,2017-08-26,2017-09-01
1646,CA-2017-157448,LC-16885,Lena Creighton,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10001847_0,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42,3,4.4712,0.0,2017-11-16,2017-11-20
1647,CA-2017-157448,LC-16885,Lena Creighton,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10003268_0,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,119.94,3,23.988,0.0,2017-11-16,2017-11-20
1648,CA-2017-157854,DM-13345,Denise Monton,Corporate,United States,Roswell,Georgia,30076,South,FUR-FU-10003832_0,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",56.28,6,15.7584,0.0,2017-04-08,2017-04-15
1650,CA-2017-157966,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,Central,FUR-CH-10003606_0,Furniture,Chairs,SAFCO Folding Chair Trolley,89.768,1,-2.5648,0.3,2017-03-13,2017-03-13
1651,CA-2017-157987,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,FUR-CH-10003379_0,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1282.41,5,213.735,0.1,2017-09-02,2017-09-06
1652,CA-2017-157987,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,FUR-FU-10001196_0,Furniture,Furnishings,DAX Cubicle Frames - 8x10,11.54,2,3.462,0.0,2017-09-02,2017-09-06
1653,CA-2017-157987,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,FUR-TA-10001889_0,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,254.526,1,-93.3262,0.4,2017-09-02,2017-09-06
1654,CA-2017-158169,JM-16195,Justin MacKendrick,Consumer,United States,Lake Forest,California,92630,West,FUR-FU-10001473_0,Furniture,Furnishings,DAX Wood Document Frame,54.92,4,19.7712,0.0,2017-08-12,2017-08-15
1655,CA-2017-158246,JB-15400,Jennifer Braxton,Corporate,United States,Sunnyvale,California,94086,West,FUR-CH-10003061_0,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3,-2.6997,0.2,2017-11-09,2017-11-11
1656,CA-2017-158407,LW-16990,Lindsay Williams,Corporate,United States,Monroe,North Carolina,28110,South,FUR-FU-10001967_0,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,31.984,2,1.999,0.2,2017-06-04,2017-06-10
1657,CA-2017-158876,AB-10150,Aimee Bixby,Consumer,United States,Carrollton,Texas,75007,Central,FUR-FU-10001967_0,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.992,2,-13.993,0.6,2017-11-19,2017-11-21
1658,CA-2017-158967,BT-11680,Brian Thompson,Consumer,United States,Fort Lauderdale,Florida,33311,South,FUR-FU-10001940_0,Furniture,Furnishings,Staple-based wall hangings,19.104,3,5.7312,0.2,2017-12-10,2017-12-12
1659,CA-2017-159100,VP-21760,Victoria Pisteka,Corporate,United States,Columbia,Tennessee,38401,South,FUR-TA-10001950_0,Furniture,Tables,Balt Solid Wood Round Tables,1875.258,7,-968.8833,0.4,2017-10-16,2017-10-21
1660,CA-2017-159149,CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central,FUR-BO-10001601_0,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",89.0664,1,-17.0274,0.32,2017-02-17,2017-02-19
1661,CA-2017-159226,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90008,West,FUR-BO-10004709_0,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",344.981,7,28.4102,0.15,2017-04-25,2017-04-27
1662,CA-2017-159464,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South,FUR-BO-10003546_0,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,302.94,3,75.735,0.0,2017-05-18,2017-05-19
1663,CA-2017-159793,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-BO-10001798_0,Furniture,Bookcases,Bush Somerset Collection Bookcase,130.98,2,-89.0664,0.5,2017-08-25,2017-08-29
1664,CA-2017-160045,LB-16735,Larry Blacks,Consumer,United States,Fort Worth,Texas,76106,Central,FUR-FU-10000010_0,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",1.988,1,-1.4413,0.6,2017-04-26,2017-04-27
1665,CA-2017-160122,RD-19930,Russell D'Ascenzo,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10000422_0,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,127.386,2,-25.4772,0.3,2017-11-18,2017-11-23
1666,CA-2017-160927,TM-21010,Tamara Manning,Consumer,United States,Marion,Iowa,52302,Central,FUR-FU-10000010_0,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,3,4.6221,0.0,2017-01-29,2017-01-31
1667,CA-2017-161018,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009,East,FUR-FU-10000629_0,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,7,40.5426,0.0,2017-11-09,2017-11-11
1668,CA-2017-161067,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,FUR-CH-10004626_0,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,90.801,1,14.1246,0.1,2017-09-03,2017-09-06
1669,CA-2017-161067,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,FUR-CH-10004860_0,Furniture,Chairs,Global Low Back Tilter Chair,181.764,2,-8.0784,0.1,2017-09-03,2017-09-06
1670,CA-2017-161102,EC-14050,Erin Creighton,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10003142_0,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",36.96,7,11.4576,0.0,2017-07-31,2017-08-03
